_id,ltable_ID,rtable_ID,ltable_Name,ltable_Price,ltable_Brand,ltable_Screen Size,ltable_RAM,ltable_Hard Drive Capacity,ltable_Processor Type,ltable_Processor Speed,ltable_Operating System,ltable_Clean Name,rtable_Name,rtable_Price,rtable_Brand,rtable_Screen Size,rtable_RAM,rtable_Hard Drive Capacity,rtable_Processor Type,rtable_Processor Speed,rtable_Operating System,rtable_Clean Name,gold
1280369,1447,2043,"Lenovo Ideapad 320 15.6"" HD Touchscreen Notebook, Intel Core i5-8250U Upto 3.4GHz, 8GB DDR4, 1TB SSD, HDMI, Card Reader, DVD-RW, USB, Wifi, Bluetooth, Intel UHD Graphics 620, Windows 10 Pro 64Bit",899.99,Lenovo,"15.6\""",8 GB,1 TB,,,Microsoft Windows,Ideapad 320 Touchscreen Notebook Intel i5 8250U Upto 4GHz SSD Reader Intel UHD 620 64Bit,"2018 Lenovo Business Flagship Laptop PC 15.6"" Anti-Glare Touchscreen Intel 8th Gen i5-8250U Quad-Core Processor 12GB DDR4 RAM 1TB HDD DVD-RW Webcam HDMI Dolby Audio Windows 10",599,Lenovo,15.6 in,8 GB,1 TB,Intel,1.6 GHz,windows 10,2018 Business Flagship Touchscreen Intel 8th i5 8250U Quad 12GB,1
1280381,1447,2109,"Lenovo Ideapad 320 15.6"" HD Touchscreen Notebook, Intel Core i5-8250U Upto 3.4GHz, 8GB DDR4, 1TB SSD, HDMI, Card Reader, DVD-RW, USB, Wifi, Bluetooth, Intel UHD Graphics 620, Windows 10 Pro 64Bit",899.99,Lenovo,"15.6\""",8 GB,1 TB,,,Microsoft Windows,Ideapad 320 Touchscreen Notebook Intel i5 8250U Upto 4GHz SSD Reader Intel UHD 620 64Bit,"2018 Lenovo Business Flagship Laptop PC 15.6"" Anti-Glare Touchscreen Intel 8th Gen i5-8250U Quad-Core Processor 12GB DDR4 RAM 1TB HDD DVD-RW Webcam HDMI Dolby Audio Windows 10",599,Lenovo,15.6 in,8 GB,1 TB,Intel,1.6 GHz,windows 10,2018 Business Flagship Touchscreen Intel 8th i5 8250U Quad 12GB,1
1280421,1447,2329,"Lenovo Ideapad 320 15.6"" HD Touchscreen Notebook, Intel Core i5-8250U Upto 3.4GHz, 8GB DDR4, 1TB SSD, HDMI, Card Reader, DVD-RW, USB, Wifi, Bluetooth, Intel UHD Graphics 620, Windows 10 Pro 64Bit",899.99,Lenovo,"15.6\""",8 GB,1 TB,,,Microsoft Windows,Ideapad 320 Touchscreen Notebook Intel i5 8250U Upto 4GHz SSD Reader Intel UHD 620 64Bit,"2018 Lenovo Business Flagship Laptop PC 15.6"" Anti-Glare Touchscreen Intel 8th Gen i5-8250U Quad-Core Processor 12GB DDR4 RAM 1TB HDD DVD-RW Webcam HDMI Dolby Audio Windows 10",599,Lenovo,15.6 in,8 GB,1 TB,Intel,1.6 GHz,windows 10,2018 Business Flagship Touchscreen Intel 8th i5 8250U Quad 12GB,1
1396942,1654,1086,"2018 Lenovo 15.6"" Laptop High Performance Intel Core i3-7100U, 4GB, 1TB HDD, Intel HD Graphics 620, Windows 10 - Black",498,Lenovo,15.60 in,4.00 GB,1.00 TB,Intel Core i3-7100U,2.40 GHz,Windows 10,2018 Intel i3 7100U Intel 620 Black,"Newest Lenovo IdeaPad 320 15.6-inch HD Anti-Glare(1366x768) Display Laptop PC, Intel Celeron N3350 Processor 1.1GHz, 4GB DDR4 RAM, 1TB HDD, HDMI, Bluetooth, WiFi, Webcam, DVD-RW, Windows 10- Black",319,Lenovo,15.6 in,4 GB,1 TB,Intel,1.1 GHz,Windows 10,IdeaPad 320 1366x768 Intel Celeron N3350 Black,0
1397102,1654,1965,"2018 Lenovo 15.6"" Laptop High Performance Intel Core i3-7100U, 4GB, 1TB HDD, Intel HD Graphics 620, Windows 10 - Black",498,Lenovo,15.60 in,4.00 GB,1.00 TB,Intel Core i3-7100U,2.40 GHz,Windows 10,2018 Intel i3 7100U Intel 620 Black,"Newest Lenovo IdeaPad 320 15.6-inch HD Anti-Glare(1366x768) Display Laptop PC, Intel Celeron N3350 Processor 1.1GHz, 4GB DDR4 RAM, 1TB HDD, HDMI, Bluetooth, WiFi, Webcam, DVD-RW, Windows 10- Black",319,Lenovo,15.6 in,4 GB,1 TB,Intel,1.1 GHz,Windows 10,IdeaPad 320 1366x768 Intel Celeron N3350 Black,0
1397242,1654,2735,"2018 Lenovo 15.6"" Laptop High Performance Intel Core i3-7100U, 4GB, 1TB HDD, Intel HD Graphics 620, Windows 10 - Black",498,Lenovo,15.60 in,4.00 GB,1.00 TB,Intel Core i3-7100U,2.40 GHz,Windows 10,2018 Intel i3 7100U Intel 620 Black,"Newest Lenovo IdeaPad 320 15.6-inch HD Anti-Glare(1366x768) Display Laptop PC, Intel Celeron N3350 Processor 1.1GHz, 4GB DDR4 RAM, 1TB HDD, HDMI, Bluetooth, WiFi, Webcam, DVD-RW, Windows 10- Black",319,Lenovo,15.6 in,4 GB,1 TB,Intel,1.1 GHz,Windows 10,IdeaPad 320 1366x768 Intel Celeron N3350 Black,0
1442950,1997,715,Acer Chromebook C720-2848 - Refurbished,129.99,Acer,,,,,,Chrome OS,Chromebook C720 2848 Refurbished,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",154.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1443229,1997,2759,Acer Chromebook C720-2848 - Refurbished,129.99,Acer,,,,,,Chrome OS,Chromebook C720 2848 Refurbished,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1443253,1997,2935,Acer Chromebook C720-2848 - Refurbished,129.99,Acer,,,,,,Chrome OS,Chromebook C720 2848 Refurbished,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1446879,2006,1609,"Newest Premium High Performance Acer Aspire E15 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",439,Acer,15.60 in,4.00 GB,1.00 TB,Intel Core i3-7100U,2.40 GHz,Windows 10,Premium Aspire E15 Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,"Acer Aspire E 15 E5-575-33BM 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",349.99,Acer,15.6 in,4 GB,1 TB,Intel,2.4 GHz,Windows 10,Aspire E E5 575 33BM Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,1
1453459,2022,231,Used Like New Acer CB3-531-C4A5 15.6 Chromebook - Celeron N2830 2.16 GHz - 2 GB RAM - 16 GB SSD - Textured Granite Gray,179.99,Acer,,2 GB,,,,Chrome OS,Used Like New CB3 531 C4A5 Chromebook Celeron N2830 GHz GB GB SSD Textured Granite Gray,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",154.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1453552,2022,913,Used Like New Acer CB3-531-C4A5 15.6 Chromebook - Celeron N2830 2.16 GHz - 2 GB RAM - 16 GB SSD - Textured Granite Gray,179.99,Acer,,2 GB,,,,Chrome OS,Used Like New CB3 531 C4A5 Chromebook Celeron N2830 GHz GB GB SSD Textured Granite Gray,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",154.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1453555,2022,935,Used Like New Acer CB3-531-C4A5 15.6 Chromebook - Celeron N2830 2.16 GHz - 2 GB RAM - 16 GB SSD - Textured Granite Gray,179.99,Acer,,2 GB,,,,Chrome OS,Used Like New CB3 531 C4A5 Chromebook Celeron N2830 GHz GB GB SSD Textured Granite Gray,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",154.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1453681,2022,1858,Used Like New Acer CB3-531-C4A5 15.6 Chromebook - Celeron N2830 2.16 GHz - 2 GB RAM - 16 GB SSD - Textured Granite Gray,179.99,Acer,,2 GB,,,,Chrome OS,Used Like New CB3 531 C4A5 Chromebook Celeron N2830 GHz GB GB SSD Textured Granite Gray,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1453816,2022,2847,Used Like New Acer CB3-531-C4A5 15.6 Chromebook - Celeron N2830 2.16 GHz - 2 GB RAM - 16 GB SSD - Textured Granite Gray,179.99,Acer,,2 GB,,,,Chrome OS,Used Like New CB3 531 C4A5 Chromebook Celeron N2830 GHz GB GB SSD Textured Granite Gray,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1456855,2030,319,"Refurbished ACER CB3-131-C3SZ Chromebook 11.6"" N2840 2.16GHz 2GB RAM 16GB HDD - Denim White",98.83,Acer,"11.6\""",,16 GB,,,Chrome OS,Refurbished CB3 131 C3SZ Chromebook N2840 16GHz 2GB Denim White,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",154.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,1
1456999,2030,1375,"Refurbished ACER CB3-131-C3SZ Chromebook 11.6"" N2840 2.16GHz 2GB RAM 16GB HDD - Denim White",98.83,Acer,"11.6\""",,16 GB,,,Chrome OS,Refurbished CB3 131 C3SZ Chromebook N2840 16GHz 2GB Denim White,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,1
1457092,2030,2056,"Refurbished ACER CB3-131-C3SZ Chromebook 11.6"" N2840 2.16GHz 2GB RAM 16GB HDD - Denim White",98.83,Acer,"11.6\""",,16 GB,,,Chrome OS,Refurbished CB3 131 C3SZ Chromebook N2840 16GHz 2GB Denim White,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,1
1457161,2030,2562,"Refurbished ACER CB3-131-C3SZ Chromebook 11.6"" N2840 2.16GHz 2GB RAM 16GB HDD - Denim White",98.83,Acer,"11.6\""",,16 GB,,,Chrome OS,Refurbished CB3 131 C3SZ Chromebook N2840 16GHz 2GB Denim White,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,1
1491265,2111,1397,"Refurbished Acer Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron, 2GB, 16GB SSD",145.23,Acer,,,,,,,Refurbished Chromebook denim white CB3 131 C3KD Intel Celeron 2GB SSD,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1491415,2111,2496,"Refurbished Acer Chromebook 11.6 denim white CB3-131-C3KD Intel Celeron, 2GB, 16GB SSD",145.23,Acer,,,,,,,Refurbished Chromebook denim white CB3 131 C3KD Intel Celeron 2GB SSD,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1493356,2116,1221,"Refurbished Acer Aspire ES1-111M-C37Q 11.6-Inch Notebook (Intel Celeron N2840 Dual-Core, 2 GB RAM, Windows 8.1)",158.99,Acer,11.6,,,,,,Refurbished Aspire ES1 111M C37Q Notebook Intel Celeron N2840 Dual GB,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1493371,2116,1331,"Refurbished Acer Aspire ES1-111M-C37Q 11.6-Inch Notebook (Intel Celeron N2840 Dual-Core, 2 GB RAM, Windows 8.1)",158.99,Acer,11.6,,,,,,Refurbished Aspire ES1 111M C37Q Notebook Intel Celeron N2840 Dual GB,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1493995,2117,2803,Refurbished Aspire C710-2457 Intel Celeron 847 ChromeBook PC 1.1GHz 4GB 16GB SSD WiFi 11.6 Google Chrome,168.99,Acer,,,16,,,,Refurbished Aspire C710 2457 Intel Celeron 847 ChromeBook SSD Google,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1509520,2154,1880,"Refurbished Acer 11 CB3-131-C3SZ 11.6"" Chromebook, Chrome, Intel Celeron N2840 Dual-Core Processor, 2GB RAM, 16GB Flash Storage",151.79,Acer,"11.6""",2 GB,16 GB,Intel Celeron,2.16 GHz,Chrome,Refurbished CB3 131 C3SZ Chromebook Intel Celeron N2840 Dual 2GB,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,1
1522012,2184,429,"Refurbished Acer 11.6"" Chromebook Celeron N2830 Dual-Core 2.16GHz 2GB RAM 16GB SSD ChromeOS",152.24,Acer,11.6 in,2 GB,16 GB,,2.16 GHz,Chrome OS,Refurbished Chromebook Celeron N2830 Dual 16GHz 2GB SSD ChromeOS,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",154.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1526241,2194,420,"Acer Aspire E5-575-5493 Core i5-7200U Dual-Core 2.5GHz 4GB 1TB DVD±RW 15.6"" LED Notebook W10H w/Cam (Obsidian Black) - Refurbished",139,Acer,"15.6\""",4 GB,1 TB,,,Microsoft Windows,Aspire E5 575 5493 i5 7200U Dual 5GHz DVD±RW Notebook W10H w Cam Obsidian Black Refurbished,"Acer Aspire E 15 E5-575-33BM 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",349.99,Acer,15.6 in,4 GB,1 TB,Intel,2.4 GHz,Windows 10,Aspire E E5 575 33BM Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,0
1526475,2194,2137,"Acer Aspire E5-575-5493 Core i5-7200U Dual-Core 2.5GHz 4GB 1TB DVD±RW 15.6"" LED Notebook W10H w/Cam (Obsidian Black) - Refurbished",139,Acer,"15.6\""",4 GB,1 TB,,,Microsoft Windows,Aspire E5 575 5493 i5 7200U Dual 5GHz DVD±RW Notebook W10H w Cam Obsidian Black Refurbished,"Acer Aspire E 15 E5-575-33BM 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",349.99,Acer,15.6 in,4 GB,1 TB,Intel,2.4 GHz,Windows 10,Aspire E E5 575 33BM Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,0
1533232,2210,2056,"Refurbished Acer C720 Chromebook (11.6-Inch, 2GB) (Scratched and Dented)",129.99,Acer,"11.6\""",2 GB,,,,Chrome OS,Refurbished C720 Chromebook 2GB Scratched Dented,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1533274,2210,2364,"Refurbished Acer C720 Chromebook (11.6-Inch, 2GB) (Scratched and Dented)",129.99,Acer,"11.6\""",2 GB,,,,Chrome OS,Refurbished C720 Chromebook 2GB Scratched Dented,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1547395,2244,451,Acer CB3-431-C3WS Celeron N3160 Quad-Core 1.6GHz 4GB 32GB FHD Chromebook Chrome - Refurbished,279.99,Acer,,,,,,Chrome OS,CB3 431 C3WS Celeron N3160 Quad Chromebook Refurbished,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",154.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1547404,2244,517,Acer CB3-431-C3WS Celeron N3160 Quad-Core 1.6GHz 4GB 32GB FHD Chromebook Chrome - Refurbished,279.99,Acer,,,,,,Chrome OS,CB3 431 C3WS Celeron N3160 Quad Chromebook Refurbished,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",154.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1547536,2244,1485,Acer CB3-431-C3WS Celeron N3160 Quad-Core 1.6GHz 4GB 32GB FHD Chromebook Chrome - Refurbished,279.99,Acer,,,,,,Chrome OS,CB3 431 C3WS Celeron N3160 Quad Chromebook Refurbished,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
1548657,2247,398,Refurbished Acer Aspire 15.6 Notebook with 4th Generation Intel Core i3-4005U Processor - Grey (Acer E5-57 ),298.99,Acer,,,,,,,Refurbished Aspire Notebook 4th Intel i3 4005U Grey E5 57,"Acer Aspire E 15 E5-575-33BM 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",349.99,Acer,15.6 in,4 GB,1 TB,Intel,2.4 GHz,Windows 10,Aspire E E5 575 33BM Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,0
1548756,2247,1124,Refurbished Acer Aspire 15.6 Notebook with 4th Generation Intel Core i3-4005U Processor - Grey (Acer E5-57 ),298.99,Acer,,,,,,,Refurbished Aspire Notebook 4th Intel i3 4005U Grey E5 57,"Acer Aspire E 15 E5-575-33BM 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",349.99,Acer,15.6 in,4 GB,1 TB,Intel,2.4 GHz,Windows 10,Aspire E E5 575 33BM Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,0
1548861,2247,1895,Refurbished Acer Aspire 15.6 Notebook with 4th Generation Intel Core i3-4005U Processor - Grey (Acer E5-57 ),298.99,Acer,,,,,,,Refurbished Aspire Notebook 4th Intel i3 4005U Grey E5 57,"Acer Aspire E 15 E5-575-33BM 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",349.99,Acer,15.6 in,4 GB,1 TB,Intel,2.4 GHz,Windows 10,Aspire E E5 575 33BM Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,0
1548951,2247,2555,Refurbished Acer Aspire 15.6 Notebook with 4th Generation Intel Core i3-4005U Processor - Grey (Acer E5-57 ),298.99,Acer,,,,,,,Refurbished Aspire Notebook 4th Intel i3 4005U Grey E5 57,"Acer Aspire E 15 E5-575-33BM 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",349.99,Acer,15.6 in,4 GB,1 TB,Intel,2.4 GHz,Windows 10,Aspire E E5 575 33BM Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,0
1548963,2247,2643,Refurbished Acer Aspire 15.6 Notebook with 4th Generation Intel Core i3-4005U Processor - Grey (Acer E5-57 ),298.99,Acer,,,,,,,Refurbished Aspire Notebook 4th Intel i3 4005U Grey E5 57,"Acer Aspire E 15 E5-575-33BM 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",349.99,Acer,15.6 in,4 GB,1 TB,Intel,2.4 GHz,Windows 10,Aspire E E5 575 33BM Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,0
1551468,2253,2401,"Manufacturer Refurbished Acer Aspire E5-575-33BM 15.6"" Laptop, Windows 10 Home, Intel Core i3-7100U Processor, 4GB RAM, 1TB Hard Drive",313.94,Acer,"15.6""",4 GB,1 TB,Intel Core i3,2.4 GHz,Windows 10,Manufacturer Refurbished Aspire E5 575 33BM Intel i3 7100U Drive,"Acer Aspire E 15 E5-575-33BM 15.6-Inch FHD Notebook (Intel Core i3-7100U 7th Generation , 4GB DDR4, 1TB 5400RPM HD, Intel HD Graphics 620, Windows 10 Home), Obsidian Black",349.99,Acer,15.6 in,4 GB,1 TB,Intel,2.4 GHz,Windows 10,Aspire E E5 575 33BM Notebook Intel i3 7100U 7th Intel 620 Obsidian Black,1
1553596,2258,2496,Acer CB3-111-C4HT Chromebook Refurbished,333.95,Acer,"11.6""",2 GB ( provided memory is soldered ),,Intel Celeron,2.16 GHz,Chrome OS,CB3 111 C4HT Chromebook Refurbished,"Acer Chromebook CB3-131-C3SZ 11.6-Inch Laptop (Intel Celeron N2840 Dual-Core Processor,2 GB RAM,16 GB Solid State Drive,Chrome), White(Certified Refurbished)",149.99,Acer,11.6 in,2 GB,16 GB,Intel,,Chrome OS,Chromebook CB3 131 C3SZ Intel Celeron N2840 Dual GB GB Drive White Refurbished,0
